天作之合|tiān zuò zhī hé
天保九如|tiān bǎo jiǔ rú
天值地值|tiān zhí dì zhí
天假之年|tiān jiǎ zhī nián
天假其便|tiān jiǎ qí biàn
天假其年|tiān jiǎ qí nián
天假因缘|tiān jiǎ yīn yuán
天假良缘|tiān jiǎ liáng yuán
天光云影|tiān guān yún yǐng
天公不作美|tiān gōng bù zuò měi
天公不做美|tiān gōng bù zuò měi
天公地道|tiān gōng dì dào
天兵天将|tiān bīng tiān jiàng
天兵神将|tiān bīng shén jiàng
天冠地屦|tiān guān dì jù
天凝地闭|tiān níng dì bì
天华乱坠|tiān huā luàn zhuì
天南地北|tiān nán dì běi
天南海北|tiān nán hǎi běi
天台路迷|tiān tái lù mí
天各一方|tiān gè yī fāng
天吴紫凤|tiān wú zǐ fèng
天命攸归|tiān mìng yōu guī
天命有归|tiān mìng yǒu guī
天地不容|tiān dì bù róng
天地剖判|tiān dì pōu pàn
天地开辟|tiān dì kāi pì
天地神明|tiān dì shén míng
天地经纬|tiān dì jīng wěi
天地良心|tiān dì liáng xīn
天地诛戮|tiān dì zhū lù
天地诛灭|tiān dì zhū miè
天地长久|tiān dì cháng jiǔ
天坍地陷|tiān tān dì xiàn
天坼地裂|tiān chè dì liè
天堂地狱|tiān táng dì yù
天堑长江|tiān qiàn cháng jiāng
天塌压大家|tiān tā yā dà jiā
天塌地陷|tiān tā dì xiàn
天壤之判|tiān rǎng zhī pàn
天壤之别|tiān rǎng zhī bié
天壤之觉|tiān rǎng zhī jué
天壤之隔|tiān rǎng zhī gé
天壤悬隔|tiān rǎng xuán gé
天壤王郎|tiān rǎng wáng láng
天外有天|tiān wài yǒu tiān
天外飞来|tiān wài fēi lái
天大地大|tiān dà dì dà
天大笑话|tiān dà xiào huà
天夺之年|tiān duó zhī nián
天夺之魄|tiān duó zhī pò
天夺其魄|tiān duó qí pò
天奇地怪|tiān qí dì guài
天女散花|tiān nǚ sàn huā
天姿国色|tiān zī guó sè
天子无戏言|tiān zǐ wú xì yán
天子门生|tiān zǐ mén shēng
天字第一号|tiān zì dì yī hào
天官赐福|tiān guān cì fú
天宝当年|tiān bǎo dāng nián
天宽地窄|tiān kuān dì zhǎi
天寒地冻|tiān hán dì dòng
天崩地坍|tiān bēng dì tān
天崩地坼|tiān bēng dì chè
天崩地塌|tiān bēng dì tā
天崩地裂|tiān bēng dì liè
天崩地解|tiān bēng dì jiě
天崩地陷|tiān bēng dì xiàn
天工人代|tiān gōng rén dài
天差地远|tiān chā dì yuǎn
天平地成|tiān píng dì chéng
天年不测|tiān nián bù cè
天年不遂|tiān nián bù suì
天年不齐|tiān nián bù qí
天府之国|tiān fǔ zhī guó
天府之土|tiān fǔ zhī tǔ
天开图画|tiān kāi tú huà
天开地辟|tiān kāi dì pì
天怒人怨|tiān nù rén yuàn
天怒民怨|tiān nù mín yuàn
天恩祖德|tiān ēn zǔ dé
天悬地隔|tiān xuán dì gé
天惊石破|tiān jīng shí pò
天愁地惨|tiān chóu dì cǎn
天成地平|tiān chéng dì píng
天打雷击|tiān dǎ léi jī
天打雷劈|tiān dǎ léi pī
天打雷轰|tiān dǎ léi hōng
天授地设|tiān shòu dì shè
天摇地动|tiān yáo dì dòng
天摧地塌|tiān cuī dì tā
天文地理|tiān wén dì lǐ
天文数字|tiān wén shù zì
天方夜谭|tiān fāng yè tán
天旋地转|tiān xuán dì zhuàn
天无二日|tiān wú èr rì
天无二日，土无二王|tiān wú èr rì，tǔ wú èr wáng
天无二日，民无二主|tiān wú èr rì，mín wú èr zhǔ
天无二日，民无二王|tiān wú èr rì，mín wú èr wáng
天无宁日|tiān wú níng rì
天无绝人之路|tiān wú jué rén zhī lù
天日不懂|tiān rì bù dǒng
天时地利人和|tiān shí dì lì rén hé
天昏地惨|tiān hūn dì cǎn
天昏地暗|tiān hūn dì àn
天昏地黑|tiān hūn dì hēi
天有不测风云|tiān yǒu bù cè fēng yún
天有不测风云，人有旦夕祸福|tiān yǒu bù cè fēng yún，dì yǒu dàn xī huò fú
天有不测风云，人有暂时祸福|tiān yǒu bù cè fēng yún,rén yǒu zàn shí huò fú
天朗气清|tiān lǎng qì qīng
天末凉风|tiān mò liáng fēng
天机不可泄漏|tiān jī bù kě xiè lòu
天机不可泄露|tiān jī bù kě xiè lù
天机云锦|tiān jī yún jǐn
天步艰难|tiān bù jiān nán
天涯咫尺|tiān yá zhǐ chǐ
天涯地角|tiān yá dì jiǎo
天涯比邻|tiān yá bǐ lín
天涯海角|tiān yá hǎi jiǎo
天涯若比邻|tiān yá ruò bǐ lín
天清日白|tiān qīng rì bái
天清气朗|tiān qīng qì lǎng
天渊之别|tiān yuān zhī bié
天渊之差|tiān yuān zhī chā
天渊之隔|tiān yuān zhī gé
天渊悬隔|tiān yuān xuán gé
天潢贵胄|tiān huáng guì zhòu
天灾人祸|tiān zāi rén huò
天灾地变|tiān zāi dì biàn
天灾地妖|tiān zāi dì yāo
天灾地孽|tiān zāi dì niè
天灾物怪|tiān zāi wù guài
天王下界|tiān wáng xià jiè
天王老子|tiān wáng lǎo zǐ
天理不容|tiān lǐ bù róng
天理人情|tiān lǐ rén qíng
天理昭彰|tiān lǐ zhāo zhāng
天理昭昭|tiān lǐ zhāo zhāo
天理昭然|tiān lǐ zhāo rán
天理良心|tiān lǐ liáng xīn
天理难容|tiān lǐ nán róng
天生一对|tiān shēng yī duì
天生丽质|tiān shēng lì zhì
天生地设|tiān shēng dì shè
天生天化|tiān shēng tiān huà
天生天杀|tiān shàng tiān shā
天生尤物|tiān shēng yóu wù
天相吉人|tiān xiàng jí rén
天真无邪|tiān zhēn wú xié
天真烂漫|tiān zhēn làn màn
天真烂熳|tiān zhēn làn màn
天真烂缦|tiān zhēn làn màn
天知地知|tiān zhī dì zhī
天神天将|tiān shén tiān jiàng
天空海阔|tiān kōng hǎi kuò
天粟马角|tiān sù mǎ jiǎo
天纵多能|tiān zòng duō néng
天经地义|tiān jīng dì yì
天经地纬|tiān jīng dì wěi
天缘凑合|tiān yuán còu hé
天缘凑巧|tiān yuán còu qiǎo
天缘奇遇|tiān yuán qí yù
天网恢恢|tiān wǎng huī huī
天网恢恢，疏而不失|tiān wǎng huī huī，shū ér bù shī
天网恢恢，疏而不漏|tiān wǎng huī huī，shū ér bù lòu
天罗地网|tiān luó dì wǎng
天翻地覆|tiān fān dì fù
天老地荒|tiān lǎo dì huāng
天良发现|tiān liáng fā xiàn
天花乱坠|tiān huā luàn zhuì
天若有情天亦老|tiān ruò yǒu qíng tiān yì lǎo
天荆地棘|tiān jīng dì jí
天荒地老|tiān huāng dì lǎo
天行时气|tiān xíng shí qì
天衣无缝|tiān yī wú fèng
天要下雨，娘要嫁人|tiān yào xià yǔ，niáng yào jià rén
天覆地载|tiān fù dì zǎi
天视民视，天听民听|tiān shì mín shì，tiān tīng mín tīng
天视自我民视，天听自我民听|tiān shì zì wǒ mín shì，tiān tīng zì wǒ mín tīng
天诛地灭|tiān zhū dì miè
天诱其衷|tiān yuò qí zhōng
天资卓越|tiān zī zhuō yuè
天资雄厚|tiān zī xióng hòu
天赐之福|tiān cì zhī fú
天赐良机|tiān cì liáng jī
天转地转|tiān zhuàn dì zhuàn
天违人愿|tiān wéi rén yuàn
天造地设|tiān zào dì shè
天造草昧|tiān zào cǎo mèi
天遂人愿|tiān suì rén yuàn
天道人事|tiān dào rén shì
天道好还|tiān dào hǎo huán
天道宁论|tiān dào níng lùn
天道恢恢|tiān dào huī huī
天道无亲|tiān dào wú qīn
天道无私|tiān dào wú sī
天道昭彰|tiān dào zhāo zhāng
天道酬勤|tiān dào chóu qín
天遥地远|tiān yáo dì yuǎn
天长地久|tiān cháng dì jiǔ
天长地老|tiān cháng dì lǎo
天长地远|tiān cháng dì yuǎn
天长日久|tiān cháng rì jiǔ
天随人原|tiān suí rén yuán
天随人愿|tiān suí rén yuàn
天震地骇|tiān zhèn dì hài
天香国色|tiān xiāng guó sè
天马行空|tiān mǎ xíng kōng
天高听下|tiān gāo tīng xià
天高听卑|tiān gāo tīng bēi
天高听远|tiān gāo tīng yuǎn
天高地下|tiān gāo dì xià
天高地厚|tiān gāo dì hòu
天高地远|tiān gāo dì yuǎn
天高地迥|tiān gāo dì jiǒng
天高日远|tiān gāo rì yuǎn
天高气清|tiān gāo qì qīng
天高气爽|tiān gāo qì shuǎng
天高气轻|tiān gāo qì qīng
天高皇帝远|tiān gāo huáng dì yuǎn
天魔外道|tiān mó wài dào
太上忘情|tài shàng wàng qíng
太上无情|tài shàng wú qíng
太上皇|tài shàng huáng
太丘道广|tài qiū dào guǎng
太仓一粟|tài cāng yī sù
太仓稊米|tài cāng tí mǐ
太公钓鱼，愿者上钩|tài gōng diào yú，yuàn zhě shàng gōu
太山北斗|tài shān běi dòu
太岁头上动土|tài suì tóu shàng dòng tǔ
太平无事|tài píng wú shì
太平无象|tài píng wú xiàng
太平盛世|tài píng shèng shì
太璞不完|tài pú bù wán
太阿之柄|tài ē zhī bǐng
太阿倒持|tài ē dào chí
太阿在握|tài ē zài wò
夫人裙带|fū rén qún dài
夫倡妇随|fū chàng fù suí
夫唱妇随|fū chàng fù suí
夫复何言|fú fù hé yán
夫妇反目|fū fù fǎn mù
夫妻反目|fū qī fǎn mù
夫妻店|fū qī diàn
夫妻无隔夜之仇|fū qī wú gé yè zhī chóu
夫妻无隔宿之仇|fū qī wú gé sù zhī chóu
夫子之墙|fū zǐ zhī qiáng
夫子自道|fū zǐ zì dào
夫尊妻贵|fū zūn qī guì
夫己氏|fú jǐ shì
夫荣妻显|fū róng qī xiǎn
夫荣妻贵|fū róng qī guì
夫负妻戴|fū fù qī dài
夫贵妻荣|fū guì qī róng
夭桃秾李|yāo táo nóng lǐ
夭桃穠李|yāo táo nóng lǐ
夭桃襛李|yāo táo nóng lǐ
夭矫不群|yāo jiǎo bù qún
夯雀先飞|bèn què xiān fēi
失之东隅|shī zhī dōng yú
失之东隅，收之桑榆|shī zhī dōng yú，shōu zhī sāng yú
失之交臂|shī zhī jiāo bì
失之千里，差若毫厘|shī zhī qiān lǐ，chà ruò háo lí
失之毫厘，差之千里|shī zhī háo lí，chà zhī qiān lǐ
失之毫厘，差以千里|shī zhī háo lí，chà yǐ qiān lǐ
失之毫厘，谬以千里|shī zhī háo lí，miù yǐ qiān lǐ
失之穿凿|shī zhī chuān záo
失之若惊|shī zhī ruò jīng
失光落彩|shī guāng luò cǎi
失口乱言|shī kǒu luàn yán
失声痛哭|shī shēng tòng kū
失张冒势|shī zhāng mào shì
失张失志|shī zhāng shī zhì
失张失智|shī zhāng shī zhì
失张失致|shī zhāng shī zhì
失惊倒怪|shī jīng dǎo guài
失惊打怪|shī jīng dǎ guài
失旦之鸡|shī dàn zhī jī
失时落势|shī shí luò shì
失晨之鸡|shī chén zhī jī
失林之鸟|shī lín zhī niǎo
失枝脱节|shī zhī tuō jié
失神丧魄|shī shén sàng pò
失神落魄|shī shén luò pò
失精落彩|shī jīng luò cǎi
失而复得|shī ér fù dé
失诸交臂|shī zhū jiāo bì
失败为成功之母|shī bài wéi chéng gōng zhī mǔ
失败乃成功之母|shī bài nǎi chéng gōng zhī mǔ
失败是成功之母|shī bài shì chéng gōng zhī mǔ
失败者成功之母|shī bài zhě chéng gōng zhī mǔ
失足落水|shī zú luò shuǐ
失身匪人|shī shēn fěi rén
失道寡助|shī dào guǎ zhù
失马亡羊|shī mǎ wáng yáng
失马塞翁|shī mǎ sài wēng
失魂丧胆|shī hún sàng dǎn
失魂丧魄|shī hún sàng pò
失魂荡魄|shī hún dàng pò
失魂落魄|shī hún luò pò
失鹿共逐|shī lù gòng zhú
头一无二|tóu yī wú èr
头上安头|tóu shàng ān tóu
头上末下|tóu shàng mò xià
头上著头|tóu shàng zhuó tóu
头会箕敛|tóu kuàn jī liǎn
头会箕赋|tóu kuài jī fù
头出头没|tóu chū tóu mò
头发胡子一把抓|tóu fā hú zǐ yī bǎ zhuā
头头是道|tóu tóu shì dào
头撞南墙|tóu zhuàng nán qiáng
头昏目晕|tóu hūn mù yūn
头昏目眩|tóu hūn mù xuàn
头昏眼晕|tóu hūn yǎn yūn
头昏眼暗|tóu hūn yǎn àn
头昏眼花|tóu hūn yǎn huā
头昏脑眩|tóu hūn nǎo xuàn
头昏脑胀|tóu hūn nǎo zhàng
头昏脑闷|tóu hūn nǎo mèn
头晕目眩|tóu yūn mù xuàn
头晕眼昏|tóu yūn yǎn hūn
头晕眼花|tóu yūn yǎn huā
头梢自领|tóu shāo zì lǐng
头没杯案|tóu mò bēi àn
头焦额烂|tóu jiāo é làn
头疼脑热|tóu téng nǎo rè
头痒搔跟|tóu yǎng sāo gēn
头痛医头，脚痛医脚|tóu tòng yī tóu，jiǎo tòng yī jiǎo
头痛治头|tóu tòng zhì tóu
头痛治头，足痛治足|tóu tòng zhì tóu，zú tòng zhì zú
头痛灸头，脚痛灸脚|tóu tòng jiǔ tóu，jiǎo tòng jiǔ jiǎo
头痛脑热|tóu tòng nǎo rè
头痛额热|tóu tòng é rè
头皮发麻|tóu pí fā má
头眩目昏|tóu xuàn mù hūn
头眩眼花|tóu xuàn yǎn huā
头破流血|tóu pò liú xuè
头破血出|tóu pò xuè chū
头破血流|tóu pò xuè liú
头破血淋|tóu pò xuè lín
头稍自领|tóu shāo zì lǐng
头童齿豁|tóu tóng chǐ huò
头脑冷静|tóu nǎo lěng jìng
头角峥嵘|tóu jiǎo zhēng róng
头角崭然|tóu jiǎo zhǎn rán
头足倒置|tóu zú dào zhì
头足异处|tóu zú yì chǔ
头足异所|tóu zú yì suǒ
头重脚轻|tóu zhòng jiǎo qīng
头重脚轻根底浅|tóu zhòng jiǎo qīng gēn dǐ qiǎn
头面人物|tóu miàn rén wù
头高头低|tóu gāo tóu dī
夷为平地|yí wéi píng dì
夷然不屑|yí rán bù xiè
夷然自若|yí rán zì ruò
夷险一致|yí xiǎn yī zhì
夷险一节|yí xiǎn yī jié
夸功自大|kuā gōng zì dà
夸多斗靡|kuā duō dòu mí
夸大其词|kuā dà qí cí
夸大其辞|kuā dà qí cí
夸夸其谈|kuā kuā qí tán
夸夸而谈|kuā kuā ér tán
夸妍斗艳|kuà yán dòu yàn
夸州兼郡|kuā zhōu jiān jùn
夸强说会|kuā qiáng shuō huì
夸强道会|kuā qiáng dào huì
夸毗以求|kuā pí yǐ qiú
夸父追日|kuā fù zhuī rì
夸父逐日|kuā fù zhú rì
夸能斗智|kuā néng dòu zhì
夸诞之语|kuā dàn zhī yǔ
夸诞大言|kuā dàn dà yán
夸诞生惑|kuā dàn shēng huò
夸辩之徒|kuā biàn zhī tú
夹七夹八|jiā qī jiā bā
夹击分势|jiā jī fēn shì
夹板医驼子|jiá bǎn yī tuó zǐ
夹枪带棍|jiā qiāng dài gùn
夹枪带棒|jiā qiāng dài bàng
夹袋中人物|jiā dài zhōng rén wù
夹袋人物|jiā dài rén wù
夹辅之勋|jiā fǔ zhī xūn
夹道欢呼|jiā dào huān hū
夺人之爱|duó rén zhī ài
夺人所好|duó rén suǒ hào
夺其谈经|duó qí tán jīng
夺席谈经|duó xí tán jīng
夺戴凭席|duó dài píng xí
夺眶而出|duó kuàng ér chū
夺胎换骨|duó tāi huàn gǔ
夺锦之才|duó jǐn zhī cái
夺锦才|duó jǐn cái
夺门而出|duó mén ér chū
奄奄一息|yǎn yǎn yī xī
奄奄待毙|yǎn yǎn dài bì
奄然而逝|yǎn rán ér shì
奇伎淫巧|qí jì yín qiǎo
奇光异彩|qí guāng yì cǎi
奇冤极枉|qí yuān jí wǎng
奇奇怪怪|qí qí guài guài
奇山异水|qí shān yì shuǐ
奇庞福艾|qí páng fú ài
奇形异状|qí xíng yì zhuàng
奇形怪状|qí xíng guài zhuàng
奇思妙想|qí sī miào xiǎng
奇情异致|qí qíng yì zhì
奇想天开|qí xiǎng tiān kāi
奇才异能|qí cái yì néng
奇技淫巧|qí jì yín qiǎo
奇文共赏|qí wén gòng shǎng
奇文瑰句|qí wén guī jù
奇正相生|qí zhèng xiāng shēng
奇珍异宝|qí zhēn yì bǎo
奇珍异玩|qí zhēn yì wán
奇离古怪|qí lí gǔ guài
奇耻大辱|qí chǐ dà rǔ
奇花名卉|qí huā míng huì
奇花异卉|qí huā yì huì
奇花异草|qí huā yì cǎo
奇葩异卉|qí pā yì hùi
奇装异服|qí zhuāng yì fú
奇请比它|qí qíng bǐ tā
奇谈怪论|qí tán guài lùn
奇货可居|qí huò kě jū
奇辞奥旨|qí cí ào zhǐ
奇风异俗|qí fēng yì sú
奈上祝下|nài shàng zhù xià
奉三无私|fèng sān wú sī
奉为圭璧|fèng wéi guī bì
奉为圭臬|fèng wéi guī niè
奉为楷模|fèng wéi kǎi mó
奉为神明|fèng wéi shén míng
奉为至宝|fèng wéi zhì bǎo
奉令唯谨|fèng lìng wéi jǐn
奉令承教|fèng lìng chéng jiào
奉倩神伤|fèng qiàn shén shāng
奉公不阿|fèng gōng bù ē
奉公克己|fèng gōng kè jǐ
奉公如法|fèng gōng rú fǎ
奉公守法|fèng gōng shǒu fǎ
奉公正己|fèng gōng zhèng jǐ
奉命唯谨|fèng mìng wéi jǐn
奉命惟谨|fèng mìng wéi jǐn
奉命承教|fèng mìng chéng jiào
奉天承运|fèng tiān chéng yùn
奉头鼠窜|fèng tóu shǔ cuàn
奉如圭臬|fèng rú guī niè
奉如神明|fèng rú shén míng
奉扬仁风|fèng yáng rén fēng
奉申贺敬|fèng shēn hè jìng
奉若神明|fèng ruò shén míng
奉行故事|fèng xíng gù shì
奉辞伐罪|fèng cí fá zuì
奉辞罚罪|fèng cí fá zuì
奉道斋僧|fèng dào zhāi sēng
奋不虑身|fèn bù lǜ shēn
奋不顾命|fèn bù gù mìng
奋不顾生|fèn bù gù shēng
奋不顾身|fèn bù gù shēn
奋勇争先|fèn yǒng zhēng xiān
奋勇前进|fèn yǒng qián jìn
奋勇当先|fèn yǒng dāng xiān
奋勇直前|fèn yǒng zhí qián
奋发向上|fèn fā xiàng shàng
奋发图强|fèn fā tú qiáng
奋发有为|fèn fā yǒu wéi
奋发踔厉|fèn fā chuō lì
奋发蹈厉|fèn fā dǎo lì
奋武扬威|fèn wǔ yáng wēi
奋矜之容|fèn jīn zhī róng
奋矜伐德|fèn jīn fá dé
奋笔疾书|fèn bǐ jí shū
奋笔直书|fèn bǐ zhí shū
奋翅鼓翼|fèn chì gǔ yì
奋臂一呼|fèn bì yī hū
奋臂大呼|fèn bì dà hū
奋袂攘襟|fèn mèi rǎng jīn
奋袂而起|fèn mèi ér qǐ
奋起直追|fèn qǐ zhí zhuī
奋身不顾|fèn shēn bù gù
奋身独步|fèn shēn dú bù
奋飞横绝|fèn fěi hèng jué
契合金兰|qì hé jīn lán
契船求剑|qì chuán qiú jiàn
契若金兰|qì ruò jīn lán
奔播四出|bēn bō sì chū
奔流不息|bēn liú bù xī
奔竞之士|bēn jìng zhī shì
奔腾澎湃|bēn téng péng pài
奔走之友|bēn zǒu zhī yǒu
奔走呼号|bēn zǒu hū háo
奔走如市|bēn zǒu rú shì
奔走相告|bēn zǒu xiāng gào
奔走钻营|bēn zǒu zuān yíng
奔车朽索|bēn chē xiǔ suǒ
奔轶绝尘|bēn yì jué chén
奔逸绝尘|bēn yì jué chén
奕奕欲生|yì yì yù shēng
奖拔公心|jiǎng bá gōng xīn
奖罚分明|jiǎng fá fēn míng
套头裹脑|tào tóu guǒ nǎo
套言不叙|tào yán bù xù
套言不陈|tào yán bù chén
套近乎|tào jìn hū
奢者心常贫|shé zhě xīn chnág pín
奥妙无穷|ào miào wú qióng
奥援有灵|ào yuán yǒu líng
女中丈夫|nǚ zhōng zhàng fū
女中尧舜|nǚ zhōng yáo shùn
女中豪杰|nǚ zhōng háo jié
女大不中留|nǚ dà bù zhòng liú
女大十八变|nǚ dà shí bā biàn
女大当嫁|nǚ dà dāng jià
女大难留|nǚ dà nán liú
女大须嫁|nǚ dà xū jià
女娲补天|nǚ wā bǔ tiān
女子无才便是德|nǚ zǐ wú cái biàn shì dé
女子无才便是福|nǚ zǐ wú cái biàn shì fú
女扮男妆|nǚ bàn nán zhuāng
女扮男装|nǚ bàn nán zhuāng
女流之辈|nǚ liú zhī bèi
女生外向|nǚ shēng wài xiàng
女织男耕|nǚ zhī nán gēng
女貌郎才|nǚ mào láng cái
女长当嫁|nǚ zhǎng dāng jià
女长须嫁|nǚ zhǎng xū jià
奴颜婢睐|nú yán bì lài
奴颜婢膝|nú yán bì xī
奴颜婢色|nú yán bì sè
